# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Oct 16 23:30:34 GMT 2024 [seed=1123580]
# -beagle_GPU -beagle_order 1 -seed 1123580 -save_every 10000000 -save_stem combined_seqs_renamed_clear_6merpair_keep_len_masked_trimmed_manual_clear_without_wu1_renamed_clear_manual_clear_split_skygrid_26.xml_run0 combined_seqs_renamed_clear_6merpair_keep_len_masked_trimmed_manual_clear_without_wu1_renamed_clear_manual_clear_split_skygrid_26.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
123240000	-101740.03080102586	-4355.380086372373	-97384.65071465349	1.4720845022582745	2020.6101072785636	237.9214412734753	0.4110104149236765	1.5015900744251123	4.710029347870258	4.414473815662059	5.841736323699003	5.312008358643887	5.651601589169164	4.194685057333173	5.4096266183486215	5.69341354669458	5.950565631254199	4.005794067766104	3.720610590534775	3.674311979316951	3.712819638985979	2.2403177227403805	3.688606172184117	1.4696151994424198	1.5271430252139597	3.2627605701984788	5.895614193359085	2.435684134043946	0.3986708062395247	2.1214064158711365	1.8205751509117811	0.8471589640003274	-1.1402119106337418	1.0	4.867554362110854	0.27549140204919653	0.17390593676851862	0.18049660197192616	0.3701060592103639	0.16502013471937077	0.0010094662660251315	0.0010094662660251285	-97384.65071465349	0.0	-4223.782124952856
123250000	-101741.02084280721	-4364.8594280135585	-97376.16141479365	1.1930793039406078	2020.8891124768813	235.9740859591669	0.46075456339008797	1.2642553336847362	4.054111177964703	4.0753280404076255	6.024435674696571	5.419530711302797	4.1820918308996005	4.414751901798889	4.743741782292103	5.7053429507433835	6.684389199703375	3.892619375223006	3.855306390149034	3.626465692623326	3.697872958856295	2.149723519575449	3.934191910090071	1.5346766484434888	1.5703179171956223	4.7234470151154255	4.439102398898417	3.149237493950789	0.5997523917358158	1.9217473172672903	1.8728133037120651	0.7432059880972441	-0.9987006544186587	1.0	4.703166811060151	0.26917861203376636	0.17701211131167285	0.18400676677637895	0.3698025098781871	0.16250688357268148	0.0010096839979285683	0.0010096839979285715	-97376.16141479365	0.0	-4233.42918311356
123260000	-101708.48006325793	-4327.31089703928	-97381.16916621865	1.3585711152182927	2020.7236206656037	235.7044873851681	0.3968669932546216	2.1518842705802763	3.810654856526234	4.69863468309662	6.669822055203154	5.467046121534434	4.299414754508869	5.101557059613766	5.481740747802608	4.623886399826221	7.6689144179310675	4.177453084978249	3.6153531708721296	3.527855510454855	4.0865127170493585	2.2118656844490414	3.575737894594502	1.628015156252898	1.497510430104199	3.6854456339017303	5.077170768399715	2.5052101859721407	0.31977714723618095	2.0137527472008325	1.3709110057475784	0.3150077829453503	-1.5570514555040444	1.0	4.957968808289644	0.2704973132806564	0.1777440779377962	0.1799774118097201	0.37178119697183254	0.18265654511491325	9.996543413174684E-4	9.996543413174665E-4	-97381.16916621865	0.0	-4185.060826378569
123270000	-101714.41718052955	-4277.287361852153	-97437.1298186774	1.186289187184722	2020.8959025936372	233.0762817990608	0.4934806876474614	3.1825134330932814	4.154961865617643	5.021300099262051	5.57984059659157	5.39671258555485	4.304204193241117	5.992118159223515	5.840411858329459	4.774563709846837	6.247805660007759	4.087358189419018	3.5076107571353865	3.609845690993642	4.22557833646071	2.134092655646719	4.077914844896046	1.4452003262389446	1.4293093367314433	3.37593518116438	4.159926197268836	2.668641511486908	0.36202057176153846	2.8271401145119484	1.8343563468394262	1.3018141046950085	-1.5877287225797476	1.0	4.884400123329958	0.270743303353712	0.17706020375327214	0.17978743884777876	0.37240905404524227	0.1674838763283888	0.0010333344467260833	0.001033334446726079	-97437.1298186774	0.0	-4169.2852559706
123280000	-101702.51114049148	-4305.19984625045	-97397.31129424102	1.0912245210833602	2020.9909672597385	234.3457539838494	0.4324666029700888	1.8301814973277846	3.4811442797814625	4.607652163217539	6.104634803963642	5.504557626295819	4.5407372979992475	4.984441016569069	5.266939381870781	4.80503303139352	6.427173937609492	4.168812542835346	3.5650901810491016	3.6604788598416196	3.6833474363624017	2.4800555321015008	3.6227775623797416	1.386429944355017	1.2727564556788207	3.4477876125804814	4.651303967287896	4.4912111800571	0.48167448689316666	2.980785170852195	1.498074504793885	1.0009369490919386	-1.5148361511619208	1.0	4.646932638293693	0.2734718250596535	0.17760906584347172	0.17983648291638013	0.36908262618049986	0.16673629031783807	0.0010417978546201604	0.0010417978546201604	-97397.31129424102	0.0	-4205.158892506804
123290000	-101710.16382149253	-4333.521498283368	-97376.64232320916	1.0859323123398374	2020.996259468482	234.92501421243853	0.374520841853911	1.6282146797526382	3.7563918953309283	6.0460046027137455	5.3223680374207785	5.428295162776158	4.825514507972329	5.056783451213086	4.819282271257468	5.008730627242186	6.045256863859747	4.262598361175664	3.7810306361955135	3.6257188397305766	3.95824031877256	2.1719020726249068	4.14565881538529	1.4847230693141797	1.5183373064791754	3.434526569169871	3.197410086708593	6.1375589845262635	0.7040753453005801	2.807439101072385	1.122518245141456	1.2841388553641333	-1.5868867269174016	1.0	4.628408640565591	0.27210247800086595	0.17404134067190571	0.18276790069846166	0.37108828062877186	0.145723208348882	0.001019603744114417	0.0010196037441144142	-97376.64232320916	0.0	-4212.577338541606
123300000	-101716.4436447118	-4295.2562435354885	-97421.18740117631	1.132387695834455	2020.9498040849874	232.27627420143733	0.24085237349441524	4.37985443401533	3.895822565565169	6.368616172691654	5.355286760140764	5.107545715796021	4.366158120950232	4.525735790488172	4.913069883509526	5.274350753345404	6.415871513702376	3.847682231739796	3.6891054687719835	3.2547111955886234	4.152351625454609	2.2251653624404875	4.372074527661107	1.302811660962688	1.6029713097918983	3.020394917848423	3.5844171889423446	4.207584269784137	0.42855547088533263	1.6926715741839293	1.2952250286228928	0.564521128962286	-1.2968872758875096	1.0	4.890940994741812	0.2725450473362697	0.17648998647641664	0.17977158650071445	0.3711933796866043	0.1740067569372084	0.0010287211799772024	0.0010287211799772048	-97421.18740117631	0.0	-4183.580011550758
123310000	-101725.33934143248	-4323.168034572095	-97402.17130686039	1.1417084438988276	2020.940483336923	232.88071121731255	0.28835383755493277	4.531483358476745	3.3468577523376837	3.6219943256074782	7.013068572088313	7.512401679473762	4.465672859802823	4.621715912251663	4.74461352134455	5.5648488803201825	6.390685360998574	3.9632077860545802	4.039930563474687	3.3323689403415444	4.310789887292884	2.1024520423072444	4.330701486139676	1.4729221689937602	1.4642127648176875	3.9502313102601927	3.3814630350937214	3.275856709237899	0.6747773497574676	2.70990258514131	1.5697839381984642	0.6353499289429887	-1.385412765950698	1.0	4.740060456956325	0.2702068283162245	0.17801533476848422	0.1829889447582876	0.3687888921570087	0.15822911963985065	0.0010181332906183027	0.001018133290618304	-97402.17130686039	0.0	-4200.944181356648
123320000	-101644.55873015449	-4228.968979656189	-97415.5897504983	1.100155008045043	2020.9820367727768	232.5781444900039	0.3970717852985905	5.982239694223887	3.7279419507626006	4.948332591827106	6.222475737296575	5.5511995609222575	4.756165102865713	4.494238029236671	5.141524309250294	4.897929328665767	6.793316146298025	3.701061952735478	3.759177826421631	3.1602061214136246	4.199585176687857	2.049962002785352	4.252168320089046	1.6288087318073396	1.1761576480824407	3.9462085450366073	3.357466650994262	4.14732937928802	0.5778057685824067	3.5349049901070106	1.5778934622842833	1.2481180432799746	-1.678132826382541	1.0	4.871339116907773	0.27164002385082436	0.17487283655865365	0.1838793553111263	0.3696077842794007	0.176959757609289	0.0010349670839517164	0.0010349670839517155	-97415.5897504983	0.0	-4122.692673012181
123330000	-101681.21979549286	-4286.542667484066	-97394.67712800879	1.143337524222489	2020.9388542565994	232.56147567565424	0.2622404856130192	3.7982519968196824	4.498425131064588	5.3061337755413716	6.618584428231722	4.668539627575544	4.441932357020046	5.055209511357939	5.23383547949898	5.187245086646017	5.900911776906816	3.7832550319669425	3.986454186427195	3.299131389135922	3.980995579440817	2.078410068921172	4.300726573353488	1.4912510908167864	1.3506955988764198	3.8999707520650984	4.186440692149771	3.3484199405469943	0.4814674571798515	3.738251388399451	1.4994728990496855	0.9668943217048009	-1.5485787379055393	1.0	4.62095180148507	0.273162502219065	0.17923719185872203	0.18013388131608757	0.3674664246061303	0.16776749721930814	0.0010238837178825019	0.0010238837178825014	-97394.67712800879	0.0	-4170.169629890734
123340000	-101653.76566245069	-4232.654390751042	-97421.11127169966	1.147708357543511	2020.9344834232784	231.43363438934594	0.2746547492147907	3.2386610878800943	3.310514473555749	4.510261506922199	4.537255656630953	5.46216191580568	4.347183658400309	4.962817510283092	5.12033259956935	5.082576063524988	5.652412424912039	3.900032875870599	4.436332406315129	3.1415913857073656	4.196857097614326	2.0105354532526376	4.2488946139484405	1.2682234776836288	1.698602008475514	3.4821477700508257	6.541001054601644	3.4376399845907284	0.5788587813043737	3.7155342380682486	1.0203775830226767	0.43478662509991794	-1.2162670197741956	1.0	4.813104583270581	0.2731393512152897	0.1766757909379182	0.1821796116593078	0.36800524618748925	0.16313480617200643	0.0010348249856558266	0.001034824985655826	-97421.11127169966	0.0	-4126.658446425422
123350000	-101649.588728619	-4265.955714022469	-97383.63301459653	1.1704549920812588	2020.9117367887407	233.0852502135152	0.33665950993956695	3.2057938605458003	3.1073858262616665	3.843335071521189	5.232730857187376	5.5375378421402415	4.644498468551401	4.498843488354905	5.538360419848818	5.536185450755456	5.173191302717117	3.825950582722208	4.466150958432925	3.23342070979149	4.110812541953062	2.0317150710571594	4.14696766002552	1.4457841077693245	1.6463153892233715	3.643461084891116	4.892600536413534	2.9560899596915275	0.4843397284285074	3.388341360868541	1.5158558865306013	1.2355754562464043	-1.3100306839067533	1.0	4.813502472938507	0.26851460424245327	0.17701756654624784	0.18348304503042126	0.37098478418088265	0.1646281042111955	0.0010263339171328921	0.0010263339171328939	-97383.63301459653	0.0	-4151.679868790651
123360000	-101676.86300397525	-4260.2563625504245	-97416.60664142482	1.15233248943123	2020.9298592913906	232.94735035943813	0.2905104310683384	1.6862637668352165	3.8564562324142777	4.743020357997635	6.602587561355942	4.684458175456557	4.395525607078177	4.863416018109014	4.83737933839509	4.855754307610128	4.934938916652853	3.8908176856650907	4.399878063486438	3.1512362521213877	4.102328530804439	2.095276076844206	4.188534761036622	1.3665231539937268	1.4389080116579895	5.4242284958425	5.612334840736369	2.890073069729746	0.3527609155831163	3.59400776846181	1.2227187780182753	0.5819922888521593	-1.3002686193263484	1.0	4.572116281638306	0.2742788873298471	0.17492370062534823	0.18317604425410117	0.36762136779070853	0.16599826600464881	0.0010332040289217496	0.001033204028921748	-97416.60664142482	0.0	-4152.753915399196
123370000	-101719.33052085263	-4291.154836534417	-97428.17568431821	1.2053019087410912	2020.8768898720807	232.8531723008776	0.6305298490469199	2.5830678312542372	3.8503631916511507	4.3657148225056766	6.852404908577339	5.644438207478553	4.26652967673044	4.8327583404947445	4.6108223402709125	5.447047993532596	4.879130206261672	3.9637264294598427	4.4220730256799845	3.182903064158939	4.034971551428327	2.182407009141528	3.4902816141450574	1.5386403374083177	1.429863841445484	4.340343058380832	4.054857419811123	3.64304074417773	0.37717676581808657	2.1181929477509724	1.104363945970585	0.9221257984353747	-1.2194347241068038	1.0	4.745788091669782	0.269878657590315	0.1787119010393598	0.1797601157684017	0.3716493256019287	0.16047202882196468	0.0010352638941989885	0.0010352638941989892	-97428.17568431821	0.0	-4184.760573106969
123380000	-101702.89154969584	-4297.351138723954	-97405.54041097188	1.2346155741282763	2020.8475762066935	231.6049337579372	0.5122706139330712	1.9614601383322943	4.8022392375962255	4.795000789155237	7.0638908042503985	5.985774129538276	4.226350371421722	4.8484976598728835	5.04728569943783	5.992077339165006	4.358243870396109	3.9867578150228478	4.269061089913358	3.1650206876842057	4.083417606718696	1.9716116822963	3.8185809974645717	1.5105542128489116	1.3431396779108618	3.494329284400345	3.213675227061247	3.5665980751227697	0.5073118267872274	2.439315188239287	1.2702085541848502	1.7784628194911707	-1.393859582468241	1.0	4.655822025597361	0.27067113378190866	0.17748694334038212	0.1803360022071512	0.3715059206705632	0.16596810729061723	0.0010178833494141131	0.0010178833494141099	-97405.54041097188	0.0	-4174.308399829745
123390000	-101730.09539647268	-4298.657460482067	-97431.43793599062	1.2662989934556066	2020.8158927873662	232.30904063510903	0.3364199786688128	3.3167695071101377	4.790870070555384	4.559274497304941	5.016705789202834	6.934889393611344	4.635214562642618	4.701833148952251	5.063292595277264	6.040056112720683	4.5306443909760015	3.9635426763965778	4.038935276228494	3.232666105378957	4.020444204911521	2.0223988253197582	3.7849400278831675	1.505836704055489	0.9800668972427794	5.311980205704647	5.279241134020138	3.9524986139086686	0.2508603384472295	1.8992462064270337	2.1640734913068247	0.6427369509769433	-1.2469224386440396	1.0	4.91637424633377	0.27325609494853936	0.17840059883127868	0.1798395798306933	0.36850372638949386	0.16086958217645123	0.0010280757748887682	0.0010280757748887689	-97431.43793599062	0.0	-4186.045869734655
123400000	-101702.87021313258	-4278.099305016077	-97424.77090811651	1.4056078137648798	2020.676583967057	232.12102789351096	0.2651060658885674	2.054155958711329	5.233567020836125	4.562486768163054	6.6331662417441715	6.584380976483778	3.9217641261657343	4.292877744810955	5.146313108314285	5.998535306367266	5.553177411367455	3.8611928039390317	4.283398285400831	3.328914840545308	4.0566428287235485	2.129538182239633	4.114494135924978	1.5391041268606138	0.9835997658476108	4.855256847553973	7.472495600687171	5.017571576062842	0.5402199108681823	2.2487349815980235	1.4606808961059945	0.5515648367286007	-1.088109821546642	1.0	4.690430903216665	0.2742984991685482	0.17664186105605514	0.1812831689170044	0.3677764708583975	0.16610874599984432	0.001030537149484649	0.0010305371494846464	-97424.77090811651	0.0	-4168.135070311916
123410000	-101701.56686073351	-4290.192460295253	-97411.37440043826	1.3369487461793461	2020.7452430346425	233.27141187213874	0.22255813687542714	1.6393803873381119	4.503623313880259	5.437738616012095	5.611319372423867	7.164250403243227	4.221107031998434	5.209147711179671	5.007708684308504	5.894494838459498	4.913909830270524	3.7148284476896936	4.293322477655313	3.2087411173222273	3.965859243152689	2.135796541266816	4.009891429921559	1.4991604031469474	0.8843495894010973	3.9321335127471664	6.511836955476437	4.22832610833301	0.3401691726380046	1.6818002077941474	1.454226021133389	1.4060428450880122	-0.7273995421961696	1.0	4.864984276128187	0.2756164852000056	0.1784328001836463	0.1773721887197811	0.36857852589657225	0.1828016843608293	0.001010001259166738	0.0010100012591667373	-97411.37440043826	0.0	-4159.737571249552
123420000	-101746.05044831148	-4290.005059720268	-97456.04538859121	1.2460323321764315	2020.8361594486455	230.90298073406646	0.35989316772311	5.434132694234104	2.9873748909034648	4.636138294592986	7.430386542639207	5.619557760156497	4.540294230285185	4.481201395055652	4.830043970887014	5.403479721181018	5.0024670273219325	4.07603271378603	3.9669460834885744	3.264918598004235	3.9543933719416953	2.2445396064597616	4.077042099105677	1.6393908910715664	0.9895128228135798	4.077063132214192	4.534874660795172	3.3473833340183936	0.5004522053559484	1.7003580939587732	0.8901610196112215	1.2201779867397913	-0.956837977431578	1.0	4.629296815644264	0.27068596861867544	0.17947509012650423	0.1849728834228546	0.36486605783197096	0.15464260451585637	0.0010336820640878814	0.0010336820640878827	-97456.04538859121	0.0	-4182.742504773743
123430000	-101769.93992073691	-4316.965270791389	-97452.97464994552	1.2300940678405357	2020.8520977129813	230.67025594771064	0.3177494545582434	3.9357876052133345	3.1302549431416264	3.540127547080409	6.145435723323609	5.986589424578355	4.136008739093608	4.543985664667009	5.320100710005356	5.015331310979738	5.065789409939388	3.573389656886461	4.035478311316344	3.3501893887573058	3.98163733627069	2.1691885514904485	4.159069499435137	1.7588147458326946	0.8477003894467506	4.2776225058285196	3.6977632019845617	4.302513321924213	0.7930978119017351	1.8471710021388963	1.9899092593464298	0.7136891280414951	-0.7124069737872842	1.0	4.813260245739161	0.2734800438179214	0.17748421119465466	0.1817439030236541	0.3672918419637752	0.16122495128700298	0.001040299991843532	0.0010402999918435348	-97452.97464994552	0.0	-4215.8474057280155
123440000	-101792.71657972263	-4349.287343204581	-97443.42923651806	1.215287850361596	2020.8669039304602	232.9137571501148	0.3732972163698616	5.11753447035648	4.108456820590565	4.59524893883535	5.864078924420164	6.033137932858444	4.6073285512994735	4.455483336400263	6.009305019226285	5.085656929736999	5.911770995453056	3.6297883229007692	3.9403247789742286	3.499782374997621	3.7493968463192844	2.090442882362623	4.124259581309429	1.8456610887125797	1.06442007949678	4.2296130751283885	3.7954791770308662	3.7547065028878412	0.6815036573282722	1.7823318807714537	1.8009715693150956	0.7241729949894403	-0.7528705174989	1.0	4.648003971178837	0.27333702551145184	0.1769739438308643	0.18182151094981136	0.3678675197078779	0.15392768918770353	0.0010406942670451883	0.0010406942670451883	-97443.42923651806	0.0	-4248.426344951518
123450000	-101788.9558771141	-4374.5818866139025	-97414.3739905002	1.242974678292904	2020.839217102529	231.91898808230965	0.34823278853725853	2.6732627286539143	3.557281322116757	4.490941421343677	5.9739679501904	5.546770652664416	4.5615379125735585	4.519692256731721	4.794471671821423	4.777452937074251	5.89079816522601	3.912883715253769	3.479926854038478	3.7080085738625295	3.9991311316093445	2.1847515428020845	3.2988643202341335	1.8993692256494785	1.0326603813952921	3.60268395864289	3.6452063477131644	4.105356198201248	0.6483112750718245	1.6193067870436242	2.2380104844763973	1.3902828674757224	-0.7988674450767871	1.0	4.661678123829404	0.2732859920403724	0.17639575819126335	0.1821841041738124	0.36813414559455715	0.1606423906177853	0.0010122965347157651	0.0010122965347157645	-97414.3739905002	0.0	-4246.188751175344
123460000	-101781.34172244107	-4340.948651398121	-97440.39307104294	1.2197322576934673	2020.8624595231283	232.91869445932255	0.2894647157853395	4.649380295722578	3.184995524620216	4.770154766114103	6.271954500677136	5.78511704855735	4.914720603360747	4.330669283101812	5.243236492548014	5.513095171752691	4.878336087917801	4.014303299796966	3.560683669116183	3.6360012496609	4.024136915245049	1.9991836314020524	3.7400578338867834	1.7309539710251718	0.6793268290086955	3.9136017168360953	4.109956454398542	3.675563493764862	0.5072940860370141	1.8305888483817507	1.7044121188833836	1.50101691577717	-0.9577541800520195	1.0	5.011343417746483	0.26998831967638415	0.17480397044760743	0.18424334541123508	0.37096436446477865	0.18208282268523646	0.0010026857854180675	0.0010026857854180686	-97440.39307104294	0.0	-4202.337530917975
123470000	-101773.15826974374	-4334.659204000583	-97438.49906574316	1.2111970244625	2020.8709947563593	232.89004950423512	0.42114552815204376	5.35350101247607	3.5297877485782085	4.604420818863465	7.23814831231644	6.633497349452961	4.965975820837547	3.9384193279956405	5.713442296323182	5.682128963572759	4.788033311147244	3.7308170585272555	3.8246777028667656	3.5081084009352055	4.395795039872359	2.2277467453466895	3.080094588771913	2.0548599597241455	0.9477533302460426	2.9363542753566865	3.007522824690009	3.695180910165252	0.508433401242791	2.470891336309737	2.038233799318886	0.9776208974415534	-0.854945327066108	1.0	4.643054987480802	0.2704834275417109	0.17598372607623872	0.18511655644507644	0.3684162899369792	0.16579756830708792	0.0010218418929201112	0.001021841892920109	-97438.49906574316	0.0	-4215.790955418872
123480000	-101775.45768791567	-4382.368938875223	-97393.08874904044	1.2435812430754287	2020.8386105377465	234.27253378299554	0.9482220079124498	3.151345060968203	3.3811610350693404	4.539959643063855	5.162430237621657	5.631349252379541	5.0828031683726715	4.334813749350845	5.637422535103888	5.7496896131579165	4.7161995811288575	3.784837299263018	3.7979511363788503	3.6148206164213605	4.083150630284222	2.182517840193496	3.3259408655325577	2.277146506249761	0.8078876100461084	3.4237401074295124	3.6419272708745547	3.49873086714297	0.3977003403335035	2.3836175787843596	1.3084017309980274	1.4931298411710612	-1.0729189290801115	1.0	4.583276424982546	0.2687892480442741	0.17742033130615667	0.1819703726351464	0.3718200480144282	0.1603467630121599	0.0010211094779234587	0.0010211094779234617	-97393.08874904044	0.0	-4261.98816443372
123490000	-101777.96025924612	-4386.808630193486	-97391.15162905263	1.235890267664745	2020.8463015131572	235.41322001415068	0.3350193628936272	2.5965923502906203	4.193914039667339	4.7370787385060815	4.912728322479192	5.618176124252932	4.792566070785942	4.182521172252821	5.631709692981673	5.463985541855943	4.669639324000824	3.9106018166066554	3.578800931910569	3.715359706027058	4.203369326655451	2.223624996919507	2.717597012255919	2.1413724721979324	1.0375570236296305	4.026688090084224	3.544732762967281	2.8050899952565462	0.5442239733626802	3.274162927115264	1.4682575510486435	2.154500900470752	-1.137582429804139	1.0	4.73188405389061	0.2670679826398666	0.17840140446252264	0.18545437408682505	0.36907623881079105	0.16065701070495125	0.0010144931495467456	0.0010144931495467476	-97391.15162905263	0.0	-4260.711851321431
123500000	-101797.37533120302	-4404.319798414383	-97393.05553278864	1.242534482153796	2020.839657298668	235.93253027800165	0.30375395630711655	1.4101031279782388	4.039740437697317	5.394791360896795	5.337734294592771	5.701960247304235	4.75208427695549	4.573633737472435	6.014939757912226	5.564476559508007	4.85570958853909	3.90322594662741	3.592464869133201	3.487857602995204	4.084530215730706	2.2736200763641583	2.924702767329388	2.311041123979301	0.9359080086234776	4.201735650154433	4.225296174911701	2.6706128215110994	0.4683837306216726	4.1728281175339985	1.0977998628809496	2.2534770507956625	-0.8622886570121041	1.0	4.869512799611888	0.2752135523770347	0.17938371833205893	0.18207657156598453	0.3633261577249271	0.15701254403613094	0.0010202159329388296	0.0010202159329388274	-97393.05553278864	0.0	-4284.107982651068
123510000	-101809.55692492952	-4415.198117941188	-97394.35880698834	1.3146772841994756	2020.7675144966224	236.58701611215355	0.5365972345229191	1.9514240858428682	5.030296500633751	4.858797119994284	6.137181400732831	5.999473246119923	4.132734997198492	4.857279977837738	5.8320402125167865	5.601985182436509	4.855262463217728	4.036067169367606	3.7514559759068624	3.5457913653452335	3.8073612242891137	2.4703490426120407	2.860110526481526	2.3402884692803005	0.7230443817555765	3.658583948668286	4.52162870357787	3.2461620388224413	0.43180679442634223	3.1687699407133803	1.0259908628665482	2.2359495488298897	-0.9609630108592975	1.0	4.80605671166299	0.27176931071020605	0.18235450346517704	0.18302768601204472	0.3628484998125775	0.17630642488065185	0.0010182382789556477	0.001018238278955649	-97394.35880698834	0.0	-4292.404920792323
123520000	-101818.82210705677	-4384.7035397026675	-97434.1185673541	1.1441449380982671	2020.9380468427237	235.7053790073142	0.2835986438168952	2.757093666835197	4.143365362797033	4.212803263970997	5.6117319182451215	5.535345919757171	4.080153023513092	5.5943446155267385	4.771556838274602	5.0520508892801885	5.118876940643264	4.066357648873671	3.77552344238518	3.8147028166957653	3.7773296514048385	2.3338001920712044	3.1987433550668176	2.2719549426931387	0.8696914008407499	3.4696310484816815	5.1943707398421575	3.4280092728011886	0.47250527906942075	3.27002290028059	1.4117333970214225	2.893872574311251	-1.1068123877289502	1.0	5.047837506195264	0.268304258523069	0.17622616497363844	0.18249706377450436	0.3729725127287936	0.17136657136558625	0.0010207795367241943	0.0010207795367241932	-97434.1185673541	0.0	-4265.045918568221
123530000	-101809.02986332693	-4398.407984087949	-97410.62187923897	1.1990169054988797	2020.883174875323	235.01909059087876	0.534859264400624	1.5406611907884347	4.50614120484471	6.41126174282484	6.0179820289626385	5.953926254405295	4.451371954974077	5.102871969734533	5.065802985847353	4.9930143807380905	5.101830100924213	4.109078755739608	3.4908143947555823	3.453595936048512	3.634356918748887	2.277156763131899	3.0467112501583373	2.2987583370429565	0.7642811838273638	3.6980989938916213	5.008154375259539	3.907740497005415	0.4172792511882492	2.7001020356841248	2.2003779221726645	1.3987663976451876	-1.0992945151638078	1.0	4.624325894168932	0.275167991201669	0.17605364912090804	0.1797455707409865	0.3690327889364417	0.16290894275518342	0.0010073274983405543	0.001007327498340552	-97410.62187923897	0.0	-4264.347310742707
123540000	-101799.17829704018	-4369.217962969464	-97429.96033407073	1.1601301080947872	2020.922061672727	235.00257797014478	0.42835881349283444	2.0372745743709593	4.243908132765897	4.857324212842974	6.121066655616861	4.560259883555763	4.289466091686145	4.821981554873731	5.455813890042028	5.686421757461067	5.154954305911105	4.0290738193718125	3.616598817434855	3.5566420534798446	3.7887770289723757	2.402932293284526	3.0113080217547474	2.4717350091750125	0.9367038965565161	4.240920604651161	4.8615650405647415	4.047623807373467	0.44159926255184506	3.868602582801345	1.9213122819445092	2.188140027084625	-1.088079067723347	1.0	4.967554516431282	0.27313823059668885	0.17629065674858396	0.18093895655305478	0.36963215610167766	0.1558133062625916	0.0010305457857514996	0.0010305457857515	-97429.96033407073	0.0	-4258.724518061849
123550000	-101784.31134720173	-4387.166213684869	-97397.14513351685	1.2121241993268013	2020.870067581495	235.4092850433377	0.41252940966486307	1.4130357260125344	4.662974196899962	5.980964114279043	5.636837947622505	6.457869091149034	4.623930367399258	4.764132457899808	4.922222531474561	6.266271532616228	5.779216439129285	3.966694253517325	3.6057343794984233	3.497796730114377	3.7003592048905944	2.3064303185290767	2.705622051712688	2.427889308469928	0.9187303688859905	5.299962601536189	4.108652921211982	3.7026738523653373	0.362786428419282	3.542399298663181	2.3689500567966757	1.067894330804155	-1.3555803838692737	1.0	4.790505722263124	0.27595540466472845	0.17206903958897143	0.18177837996595117	0.37019717578035416	0.16824385841698505	0.0010064569405730639	0.001006456940573063	-97397.14513351685	0.0	-4252.37459764844
123560000	-101789.36857989685	-4384.347506438719	-97405.02107345813	1.2887775053417825	2020.79341427548	236.12074781282843	0.33561594783509946	2.944121222624042	7.270940198349583	6.1426392181851135	5.2712028353805165	6.429097511298368	3.988067812016618	4.90563287850065	4.947640243967858	5.976010282532581	5.13283785362595	3.906602804059066	3.973186500437099	3.4738015708719816	3.54120156714559	2.259064338378894	2.8865850266585507	2.0745260014628286	0.8368309630761531	7.424449800060085	3.514966063989249	5.037674674185741	0.49269607313501673	2.7768353135962043	1.8504656299949045	1.5213214358579763	-1.2629660983708244	1.0	4.711053574509955	0.2706769673184576	0.17741238947455776	0.18488425593289146	0.3670263872740985	0.1526005360350299	0.0010361485263086674	0.0010361485263086683	-97405.02107345813	0.0	-4279.428200003245
123570000	-101822.83814012197	-4416.7079137856435	-97406.13022633632	1.2221397397901017	2020.8600520410318	234.90140815917067	0.5076514164920182	2.3108795377863434	3.7452777176331478	4.780398399444543	5.242071274926762	5.614781728670071	4.359301801990962	4.672270248947698	4.856051479949227	5.297060564342028	5.009969112925311	4.364377454614532	3.7892320566218562	3.5288464651800826	3.537248675494413	2.3498702614863713	2.649325266852181	2.074022122231125	0.931809463245572	3.40787174307102	4.657630492943304	4.2683470296607435	0.4778143534939054	2.4223631285993044	1.138022224607468	1.4357869615007168	-1.6637178937820192	1.0	4.779260023874698	0.2712070274755026	0.1775163027127964	0.18543940332115624	0.36583726649055004	0.15991803697489593	0.0010307660777326038	0.0010307660777326034	-97406.13022633632	0.0	-4306.2989553825255
